stock,endDate,accountsPayable,inventory,longTermDebt,netReceivables,netTangibleAssets,longTermInvestments,totalCurrentAssets,propertyPlantEquipment,otherStockholderEquity,deferredLongTermAssetCharges,totalCurrentLiabilities,cash,otherAssets,treasuryStock,goodWill,otherLiab,retainedEarnings,otherCurrentAssets,commonStock,totalAssets,otherCurrentLiab,deferredLongTermLiab,totalStockholderEquity,totalLiab,capitalSurplus,intangibleAssets,shortTermInvestments,shortLongTermDebt,minorityInterest_x,capitalExpenditures,changeToNetincome,otherCashflowsFromFinancingActivities,changeToAccountReceivables,changeToInventory,dividendsPaid,otherCashflowsFromInvestingActivities,depreciation,totalCashFromOperatingActivities,effectOfExchangeRate,repurchaseOfStock,changeInCash,netIncome_x,changeToOperatingActivities,totalCashFromFinancingActivities,netBorrowings,totalCashflowsFromInvestingActivities,changeToLiabilities,issuanceOfStock,investments,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,totalOtherIncomeExpenseNet,costOfRevenue,totalOperatingExpenses,totalRevenue,incomeTaxExpense,interestExpense,operatingIncome,ebit,grossProfit,sellingGeneralAdministrative,netIncome_y,incomeBeforeTax,researchDevelopment,otherOperatingExpenses,minorityInterest_y,discontinuedOperations
ABTX,2016-12-31,1870183000.0,1789000.0,294765000.0,40992.0,236373000.0,329630000.0,152894000.0,18340000.0,-3052000.0,483000.0,1870468000.0,142098000.0,1906640000.0,-3052000.0,39389000.0,5898000.0,57262000.0,9007000.0,12958000.0,2450948000.0,63022000.0,5050000.0,279817000.0,2171131000.0,212649000.0,4055000.0,65882000.0,48274000.0,344848000.0,-1511000.0,3175000.0,137682000.0,10238.0,-531356.0,-1355000.0,-15755000.0,2412000.0,27435000.0,-7223.0,-2133000.0,-6333000.0,22851000,-851000.0,374726000.0,235000000.0,-408494000.0,0,2044000.0,-161942000.0,22851000.0,22851000.0,-316000,0,56892000,89613000,9554000,-37745.0,32721000,0,89613000,52296000.0,22851000,32405000.0,2340958.0,4596000.0,344848000.0,
NATH,2019-03-31,5222000.0,535000.0,145449000.0,10173000.0,-71592000.0,329630000.0,87161000.0,4889000.0,-3052000.0,483000.0,14924000.0,75446000.0,808000.0,-78303000.0,95000.0,4077000.0,-52879000.0,763000.0,93000.0,94306000.0,1385000.0,5050000.0,-70144000.0,164450000.0,60945000.0,1353000.0,65882000.0,48274000.0,344848000.0,-447000.0,-10519000.0,137682000.0,229000.0,-151000.0,-4187000.0,-15755000.0,1212000.0,11156000.0,-7223.0,-1174000.0,18107000.0,21493000,1729000.0,-5377000.0,235000000.0,12328000.0,-3528000,134000.0,-161942000.0,21493000.0,21493000.0,1434000,58810000,73873000,101849000,7917000,-10792000.0,27976000,27976000,43039000,13851000.0,21493000,29410000.0,2340958.0,4596000.0,344848000.0,
NATH,2018-03-25,6565000.0,384000.0,144758000.0,10502000.0,-86016000.0,329630000.0,71708000.0,6642000.0,-3052000.0,483000.0,18006000.0,57339000.0,293000.0,-77303000.0,95000.0,1895000.0,-68181000.0,3217000.0,93000.0,80091000.0,2782000.0,5050000.0,-84568000.0,164659000.0,60823000.0,1353000.0,65882000.0,48274000.0,344848000.0,-563000.0,9755000.0,137682000.0,-1588000.0,195000.0,-150000.0,-15755000.0,1352000.0,18862000.0,-7223.0,-157000.0,424000.0,2630000,-1737000.0,-17888000.0,235000000.0,-550000.0,7186000,134000.0,-161942000.0,2630000.0,2630000.0,-22988000,62258000,77101000,104201000,1482000,-13591000.0,27100000,27100000,41943000,13491000.0,2630000,4112000.0,2340958.0,4596000.0,344848000.0,
NATH,2017-03-26,4809000.0,579000.0,131475000.0,8948000.0,-67939000.0,329630000.0,67535000.0,8844000.0,-3052000.0,483000.0,10772000.0,56915000.0,298000.0,-77303000.0,95000.0,2369000.0,-49863000.0,774000.0,93000.0,78125000.0,1275000.0,5050000.0,-66491000.0,144616000.0,60582000.0,1353000.0,65882000.0,48274000.0,344848000.0,-1128000.0,1395000.0,137682000.0,-280000.0,108000.0,-150000.0,-15755000.0,1297000.0,10412000.0,-7223.0,-2266000.0,6687000.0,7485000,-90000.0,-2597000.0,235000000.0,-1128000.0,-712000,44000.0,-161942000.0,7485000.0,7485000.0,-14476000,55020000,69976000,96256000,4319000,-14665000.0,26280000,26280000,41236000,13659000.0,7485000,11804000.0,2340958.0,4596000.0,344848000.0,
NATH,2016-03-27,4887000.0,687000.0,130266000.0,8721000.0,-73784000.0,329630000.0,60979000.0,9013000.0,-3052000.0,483000.0,11200000.0,50228000.0,109000.0,-76031000.0,95000.0,2419000.0,-57348000.0,855000.0,93000.0,71549000.0,1628000.0,5050000.0,-72336000.0,143885000.0,60950000.0,1353000.0,65882000.0,48274000.0,344848000.0,-1125000.0,867000.0,137682000.0,740000.0,135000.0,-150000.0,-15755000.0,1255000.0,12480000.0,-7223.0,-19516000.0,-1165000.0,6096000,2636000.0,-19634000.0,235000000.0,5989000.0,-434000,89000.0,-161942000.0,6096000.0,6096000.0,-14579000,61114000,75486000,100449000,4288000,-14630000.0,24963000,24963000,39335000,13117000.0,6096000,10384000.0,2340958.0,4596000.0,344848000.0,
EGBN,2019-12-31,7224391000.0,1487000.0,217687000.0,8721000.0,1086449000.0,873063000.0,300758000.0,41994000.0,2959000.0,29804000.0,7514516000.0,241973000.0,7668165000.0,2959000.0,104168000.0,44344000.0,705105000.0,56707000.0,331000.0,8988719000.0,1628000.0,5050000.0,1190681000.0,7798038000.0,482286000.0,571000.0,65882000.0,48274000.0,344848000.0,-2839000.0,-13199000.0,250106000.0,740000.0,135000.0,-22332000.0,-12269000.0,6174000.0,132684000.0,-7223.0,-54903000.0,-79891000.0,142943000,-3234000.0,424552000.0,250567000.0,-637127000.0,0,1114000.0,-55659000.0,142943000.0,142943000.0,-11406000,0,128456000,336653000,53848000,-14630000.0,208197000,0,336653000,112462000.0,142943000,196791000.0,2340958.0,15994000.0,344848000.0,
EGBN,2018-12-31,6974285000.0,1394000.0,217296000.0,8721000.0,1003753000.0,784139000.0,346581000.0,16851000.0,-4275000.0,33027000.0,7005026000.0,321864000.0,7135800000.0,-4275000.0,104168000.0,57874000.0,584494000.0,19254000.0,342000.0,8389137000.0,1628000.0,5050000.0,1108941000.0,7280196000.0,528380000.0,1598000.0,65882000.0,48274000.0,344848000.0,-1482000.0,21957000.0,1120301000.0,740000.0,135000.0,-22332000.0,1818000.0,6969000.0,165455000.0,-7223.0,-54903000.0,131391000.0,152276000,-15747000.0,750737000.0,-371148000.0,-784801000.0,0,1584000.0,-201744000.0,152276000.0,152276000.0,-3512000,0,123199000,330919000,51932000,-14630000.0,207720000,0,330919000,107416000.0,152276000,204208000.0,2340958.0,15783000.0,344848000.0,
EGBN,2017-12-31,5853984000.0,1394000.0,216905000.0,8721000.0,844210000.0,589268000.0,219262000.0,20991000.0,-1750000.0,28770000.0,6255555000.0,190473000.0,6542296000.0,-1750000.0,104168000.0,56131000.0,431544000.0,25096000.0,340000.0,7479029000.0,1628000.0,5050000.0,950438000.0,6528591000.0,520304000.0,3044000.0,65882000.0,48274000.0,344848000.0,-5758000.0,64251000.0,137870000.0,740000.0,135000.0,-22332000.0,-12579000.0,6883000.0,160924000.0,-7223.0,-54903000.0,-177690000.0,100232000,-10442000.0,471763000.0,332685000.0,-810377000.0,0,1208000.0,-53973000.0,100232000.0,100232000.0,-2554000,0,115998000,304288000,85504000,-14630000.0,188290000,0,304288000,100129000.0,100232000,185736000.0,2340958.0,15869000.0,344848000.0,
EGBN,2016-12-31,5716114000.0,2694000.0,217225000.0,8721000.0,735852000.0,538108000.0,422619000.0,20661000.0,-2381000.0,48220000.0,5785045000.0,368163000.0,5801289000.0,-2381000.0,104168000.0,45027000.0,331311000.0,51629000.0,338000.0,6890096000.0,1628000.0,5050000.0,842799000.0,6047297000.0,513531000.0,3251000.0,65882000.0,48274000.0,344848000.0,-7426000.0,16549000.0,558070000.0,740000.0,135000.0,-22332000.0,-238000.0,6226000.0,116820000.0,-7223.0,-54903000.0,69800000.0,97707000,1966000.0,703932000.0,144106000.0,-750952000.0,-5628000,1756000.0,-55926000.0,97707000.0,97707000.0,-2718000,0,112298000,274118000,61395000,-14630000.0,161820000,0,274118000,97043000.0,97707000,159102000.0,2340958.0,15255000.0,344848000.0,
PUK,2019-12-31,5716114000.0,2694000.0,7089000000.0,2330000000.0,15309000000.0,385831000000.0,28190000000.0,1065000000.0,3105000000.0,4075000000.0,20762000000.0,2491000000.0,20683000000.0,2922000000.0,969000000.0,406209000000.0,13758000000.0,21932000000.0,172000000.0,454214000000.0,6786000000.0,5050000.0,19477000000.0,434545000000.0,2625000000.0,17476000000.0,65882000.0,48274000.0,192000000.0,-64000000.0,-4323000000.0,-708000000.0,740000.0,135000.0,-1634000000.0,-238000.0,432000000.0,-5899000000.0,203000000.0,-54903000.0,-8477000000.0,783000000,-2135000000.0,-2457000000.0,-137000000.0,-324000000.0,0,22000000.0,-55926000.0,783000000.0,1953000000.0,-261000000,85966000000,91188000000,93736000000,334000000,-516000000.0,2548000000,2548000000,7770000000,5019000000.0,783000000,2287000000.0,2340958.0,203000000.0,192000000.0,-1161000000.0
PUK,2018-12-31,5716114000.0,2694000.0,10571000000.0,5406000000.0,17424000000.0,411919000000.0,174964000000.0,1795000000.0,-2517000000.0,3145000000.0,68233000000.0,9394000000.0,41823000000.0,-2734000000.0,2365000000.0,547015000000.0,22034000000.0,159215000000.0,166000000.0,647810000000.0,45644000000.0,5050000.0,21968000000.0,625819000000.0,2502000000.0,14944000000.0,65882000.0,48274000.0,23000000.0,-134000000.0,-2443000000.0,-546000000.0,740000.0,135000.0,-1662000000.0,-238000.0,423000000.0,2745000000.0,-529000000.0,-54903000.0,981000000.0,4019000000,-541000000.0,-659000000.0,1526000000.0,-576000000.0,0,23000000.0,-55926000.0,4019000000.0,2881000000.0,-335000000,27680000000,31953000000,35845000000,676000000,-547000000.0,3892000000,3892000000,8165000000,3877000000.0,4019000000,3557000000.0,2340958.0,396000000.0,23000000.0,1142000000.0
PUK,2017-12-31,5716114000.0,2694000.0,10071000000.0,3442000000.0,12863000000.0,412954000000.0,31539000000.0,789000000.0,1684000000.0,2627000000.0,23551000000.0,328000000.0,36166000000.0,1434000000.0,1482000000.0,444220000000.0,12576000000.0,27684000000.0,129000000.0,493941000000.0,12181000000.0,5050000.0,16087000000.0,477847000000.0,1948000000.0,11011000000.0,65882000.0,48274000.0,7000000.0,-134000000.0,1445000000.0,-378000000.0,740000.0,135000.0,-1159000000.0,-238000.0,192000000.0,1620000000.0,-109000000.0,-54903000.0,625000000.0,2389000000,-2502000000.0,-1702000000.0,-186000000.0,816000000.0,0,21000000.0,-55926000.0,2389000000.0,2390000000.0,105000000,75333000000,82525000000,86390000000,1580000000,-425000000.0,3865000000,3865000000,11057000000,6208000000.0,2389000000,3970000000.0,2340958.0,984000000.0,7000000.0,1142000000.0
PUK,2016-12-31,5716114000.0,2694000.0,8415000000.0,3369000000.0,11454000000.0,387833000000.0,35353000000.0,743000000.0,1668000000.0,4315000000.0,28047000000.0,247000000.0,34134000000.0,1442000000.0,1628000000.0,419364000000.0,11168000000.0,31737000000.0,129000000.0,470498000000.0,16881000000.0,5050000.0,14666000000.0,455831000000.0,1927000000.0,10807000000.0,65882000.0,48274000.0,1000000.0,-348000000.0,1356000000.0,-344000000.0,740000.0,135000.0,-1011000000.0,-238000.0,242000000.0,2201000000.0,1002000000.0,-54903000.0,2283000000.0,1921000000,-1318000000.0,-371000000.0,1227000000.0,-549000000.0,0,13000000.0,-55926000.0,1921000000.0,1921000000.0,-416000000,62130000000,68090000000,71718000000,1291000000,-360000000.0,3628000000,3628000000,9588000000,5398000000.0,1921000000,3212000000.0,2340958.0,562000000.0,1000000.0,1142000000.0
TSLX,2019-12-31,5716114000.0,2694000.0,1094467000.0,13055000.0,1119297000.0,2221942000.0,35003000.0,743000000.0,1668000000.0,4315000000.0,43270000.0,4828000.0,34134000000.0,-1359000.0,1628000000.0,23897000.0,110720000.0,9315000.0,666000.0,2280931000.0,25927000.0,5050000.0,1119297000.0,1161634000.0,1009270000.0,10807000000.0,65882000.0,48274000.0,1000000.0,-348000000.0,-546369000.0,-7747000.0,-4336000.0,135000.0,-98060000.0,-238000.0,242000000.0,-378041000.0,1002000000.0,-54903000.0,3568000.0,154583000,12002000.0,381609000.0,487416000.0,-549000000.0,327000,13000000.0,-55926000.0,154583000.0,154583000.0,-22810000,0,70352000,251495000,3750000,-39875000.0,181143000,181143000,251495000,70352000.0,154583000,158333000.0,2340958.0,562000000.0,1000000.0,1142000000.0
TSLX,2018-12-31,5716114000.0,2694000.0,494401000.0,8829000.0,1063202000.0,1705969000.0,24355000.0,743000000.0,1668000000.0,4315000000.0,157151000.0,3272000.0,34134000000.0,-1359000.0,1628000000.0,15570000.0,71987000.0,7303000.0,655000.0,1730324000.0,25499000.0,5050000.0,1063202000.0,667122000.0,991919000.0,10807000000.0,65882000.0,48274000.0,1000000.0,-348000000.0,-18673000.0,-7789000.0,-1763000.0,135000.0,-95909000.0,-238000.0,242000000.0,119193000.0,1002000000.0,-54903000.0,3910000.0,119017000,15990000.0,-115283000.0,-83398000.0,-549000000.0,-280000,13000000.0,-55926000.0,119017000.0,119017000.0,-67633000,0,71889000,261914000,3375000,-44462000.0,190025000,190025000,261914000,71889000.0,119017000,122392000.0,2340958.0,562000000.0,1000000.0,1142000000.0
TSLX,2017-12-31,5716114000.0,2694000.0,703428000.0,6762000.0,969284000.0,1693723000.0,26515000.0,743000000.0,1668000000.0,4315000000.0,37236000.0,3515000.0,34134000000.0,-1359000.0,1628000000.0,10290000.0,63519000.0,3150000.0,603000.0,1720238000.0,23488000.0,5050000.0,969284000.0,750954000.0,906521000.0,10807000000.0,65882000.0,48274000.0,1000000.0,-348000000.0,-29077000.0,-3922000.0,2619000.0,135000.0,-94695000.0,-238000.0,242000000.0,82388000.0,1002000000.0,-54903000.0,711000.0,111609000,-6955000.0,-81677000.0,16940000.0,-549000000.0,346000,13000000.0,-55926000.0,111609000.0,111609000.0,-36091000,0,60362000,210897000,2835000,-28472000.0,150535000,150535000,210897000,60362000.0,111609000,114444000.0,2340958.0,562000000.0,1000000.0,1142000000.0
TSLX,2016-12-31,5716114000.0,2694000.0,680709000.0,9678000.0,952212000.0,1657403000.0,18129000.0,743000000.0,1668000000.0,4315000000.0,37002000.0,4866000.0,34134000000.0,-1359000.0,1628000000.0,5609000.0,54105000.0,1088000.0,598000.0,1675532000.0,23289000.0,5050000.0,952212000.0,723320000.0,898868000.0,10807000000.0,65882000.0,48274000.0,1000000.0,-348000000.0,-179623000.0,-2892000.0,478000.0,135000.0,-80291000.0,-238000.0,242000000.0,-41844000.0,1002000000.0,-54903000.0,-1514000.0,137007000,-2596000.0,40330000.0,46592000.0,-549000000.0,63000,13000000.0,-55926000.0,137007000.0,137007000.0,6566000,0,59744000,192410000,2225000,-23441000.0,132666000,132666000,192410000,59744000.0,137007000,139232000.0,2340958.0,562000000.0,1000000.0,1142000000.0
LOGC,2019-12-31,624000.0,2694000.0,680709000.0,9678000.0,42287000.0,1657403000.0,52838000.0,2200000.0,1668000000.0,4315000000.0,3563000.0,33107000.0,34134000000.0,-1359000.0,1628000000.0,5609000.0,-67370000.0,1088000.0,3000.0,55660000.0,23289000.0,5050000.0,42287000.0,13373000.0,109640000.0,10807000000.0,65882000.0,48274000.0,1000000.0,-1415000.0,2640000.0,-2892000.0,478000.0,135000.0,-80291000.0,-238000.0,289000.0,-38750000.0,9000.0,-54903000.0,-47177000.0,-40128000,-1024000.0,10069000.0,9845000.0,-18505000.0,-527000,224000.0,-17090000.0,-40128000.0,-40128000.0,935000,0,41041000,0,22000,-546000.0,-41041000,-41041000,0,10385000.0,-40128000,-40106000.0,30656000.0,562000000.0,1000000.0,1142000000.0
LOGC,2018-12-31,1168000.0,2694000.0,680709000.0,9678000.0,80225000.0,1657403000.0,82174000.0,590000.0,1668000000.0,4315000000.0,2685000.0,80906000.0,34134000000.0,-1359000.0,1628000000.0,5609000.0,-27242000.0,1088000.0,3000.0,82910000.0,23289000.0,5050000.0,80225000.0,2685000.0,107473000.0,10807000000.0,65882000.0,48274000.0,1000000.0,-614000.0,1244000.0,-2892000.0,478000.0,135000.0,-80291000.0,-238000.0,89000.0,-15267000.0,17000.0,-54903000.0,56477000.0,-17621000,986000.0,72306000.0,9845000.0,-579000.0,35000,74885000.0,-17090000.0,-17621000.0,-17621000.0,408000,0,17943000,0,86000,-2000.0,-17943000,-17943000,0,6864000.0,-17621000,-17535000.0,11079000.0,562000000.0,1000000.0,1142000000.0
LOGC,2017-12-31,1112000.0,2694000.0,680709000.0,9678000.0,-8599000.0,1657403000.0,25693000.0,232000.0,1668000000.0,4315000000.0,1711000.0,24575000.0,34134000000.0,-1359000.0,1628000000.0,5609000.0,-9621000.0,1088000.0,1000.0,26174000.0,23289000.0,5050000.0,-8599000.0,1711000.0,1035000.0,10807000000.0,65882000.0,48274000.0,1000000.0,-36000.0,460000.0,-2892000.0,478000.0,135000.0,-80291000.0,-238000.0,43000.0,-5782000.0,-38000.0,-54903000.0,22847000.0,-5795000,-1261000.0,28703000.0,9845000.0,-36000.0,771000,74885000.0,-17090000.0,-7735000.0,-5795000.0,121000,0,5854000,0,62000,-2000.0,-5854000,-5854000,0,2296000.0,-5795000,-5733000.0,3558000.0,562000000.0,1000000.0,1142000000.0
LOGC,2016-12-31,341000.0,2694000.0,680709000.0,9678000.0,-3250000.0,1657403000.0,1814000.0,215000.0,1668000000.0,4315000000.0,920000.0,1728000.0,34134000000.0,-1359000.0,1628000000.0,5609000.0,-3879000.0,1088000.0,1000.0,2029000.0,23289000.0,5050000.0,-3250000.0,920000.0,628000.0,10807000000.0,65882000.0,48274000.0,1000000.0,-232000.0,493000.0,-2892000.0,478000.0,135000.0,-80291000.0,-238000.0,16000.0,-2369000.0,-32000.0,-54903000.0,1726000.0,-3428000,210000.0,4359000.0,9845000.0,-232000.0,340000,74885000.0,-17090000.0,-3765000.0,-3428000.0,-7000,0,3403000,0,18000,-1000.0,-3403000,-3403000,0,1373000.0,-3428000,-3410000.0,2030000.0,562000000.0,1000000.0,1142000000.0
NUE,2019-12-31,1085298000.0,3842095000.0,4215341000.0,2400902000.0,7414617000.0,793200000.0,8226370000.0,6269678000.0,-302966000.0,4315000000.0,2463774000.0,1534605000.0,112169000.0,-3016897000.0,2201063000.0,723538000.0,11115056000.0,148728000.0,152061000.0,18344666000.0,243999000.0,5050000.0,10357866000.0,7553490000.0,2107646000.0,742186000.0,65882000.0,48274000.0,433310000.0,-1477293000.0,355347000.0,-85479000.0,361340000.0,712645000.0,-492062000.0,2873000.0,769653000.0,2809413000.0,907000.0,-323588000.0,135719000.0,1271143000,-226933000.0,-880410000.0,4574000.0,-1794191000.0,-253457000,16145000.0,-278283000.0,1264108000.0,1370910000.0,-150030000,19888498000,20656021000,22588858000,411897000,-157358000.0,1932837000,1932837000,2700360000,732523000.0,1271143000,1782807000.0,2030000.0,562000000.0,433310000.0,1142000000.0
NUE,2018-12-31,1338391000.0,4553500000.0,4233276000.0,2531768000.0,6779238000.0,869900000.0,8636265000.0,5334748000.0,-304133000.0,4315000000.0,2806300000.0,1398886000.0,66835000.0,-2771143000.0,2184336000.0,679044000.0,10337445000.0,152111000.0,152061000.0,17920588000.0,221600000.0,5050000.0,9792078000.0,7718620000.0,2073715000.0,828504000.0,65882000.0,48274000.0,409890000.0,-982531000.0,186712000.0,-71529000.0,-485433000.0,-1092101000.0,-485376000.0,25348000.0,829637000.0,2393952000.0,-5924000.0,-876120000.0,449782000.0,2360767000,195055000.0,-908177000.0,500747000.0,-1030069000.0,235572000,24101000.0,-71412000.0,2351423000.0,2481084000.0,-74795000,20771871000,21763093000,25067279000,748307000,-161256000.0,3304186000,3304186000,4295408000,881222000.0,2360767000,3229391000.0,2030000.0,562000000.0,409890000.0,1142000000.0
NUE,2017-12-31,1042146000.0,3461686000.0,3242242000.0,2241045000.0,5628332000.0,750100000.0,6824420000.0,5093147000.0,-254681000.0,4315000000.0,2824764000.0,949104000.0,62887000.0,-1897972000.0,2196058000.0,689464000.0,8463709000.0,122585000.0,151960000.0,15841258000.0,204031000.0,5050000.0,8739036000.0,6756470000.0,2021339000.0,914646000.0,65882000.0,48274000.0,345752000.0,-448555000.0,-87480000.0,-94215000.0,-329501000.0,-900946000.0,-485321000.0,7389000.0,727061000.0,1055338000.0,9003000.0,-104712000.0,-1096857000.0,1318688000,120276000.0,-1242306000.0,-565128000.0,-918892000.0,314817000,7070000.0,41000000.0,1314139000.0,1380571000.0,-164219000,17682986000,18370517000,20252393000,369386000,-187282000.0,1881876000,1881876000,2569407000,687531000.0,1318688000,1749957000.0,2030000.0,562000000.0,345752000.0,1142000000.0
NUE,2016-12-31,776809000.0,2479958000.0,3739141000.0,1723376000.0,4960302000.0,663400000.0,6506393000.0,5078650000.0,-317843000.0,4315000000.0,2389966000.0,2045961000.0,55512000.0,-1877457000.0,2052728000.0,839703000.0,7630916000.0,107098000.0,151734000.0,15223518000.0,131405000.0,5050000.0,7879865000.0,6968810000.0,1974672000.0,866835000.0,65882000.0,48274000.0,374843000.0,-604840000.0,233956000.0,-110101000.0,-217736000.0,-132639000.0,-481083000.0,14106000.0,687054000.0,1750001000.0,8043000.0,-17560000.0,106492000.0,796271000,142752000.0,-626434000.0,-33360000.0,-1025118000.0,236788000,15670000.0,21833000.0,793639000.0,900416000.0,-164187000,14182215000,14745276000,16208122000,398243000,-181179000.0,1462846000,1462846000,2025907000,563061000.0,796271000,1298659000.0,2030000.0,562000000.0,374843000.0,1142000000.0
KSU,2019-12-31,157100000.0,150600000.0,3221200000.0,341500000.0,4265900000.0,47600000.0,728600000.0,8826900000.0,-29100000.0,4315000000.0,491300000.0,148800000.0,32700000.0,-29100000.0,13200000.0,1235900000.0,3601300000.0,66700000.0,1000000.0,9786800000.0,130200000.0,5050000.0,4416900000.0,5040900000.0,843700000.0,137800000.0,65882000.0,16100000.0,323400000.0,-626200000.0,223300000.0,-11600000.0,36400000.0,500000.0,-144300000.0,-8000000.0,350700000.0,1103500000.0,8043000.0,-792500000.0,48300000.0,538900000,-56800000.0,-378900000.0,562500000.0,-676300000.0,10500000,7000000.0,-36700000.0,538700000.0,540800000.0,-266700000,1441300000,1810900000,2866000000,247600000,-115900000.0,1055100000,1055100000,1424700000,563061000.0,538900000,788400000.0,2030000.0,18900000.0,323400000.0,1142000000.0
KSU,2018-12-31,180500000.0,160300000.0,2679300000.0,343300000.0,4662400000.0,44900000.0,635400000.0,8559400000.0,-10900000.0,4315000000.0,447000000.0,100500000.0,85200000.0,-10900000.0,13200000.0,1210800000.0,3870600000.0,9600000.0,1000000.0,9469800000.0,131400000.0,5050000.0,4807300000.0,4337100000.0,946600000.0,131700000.0,65882000.0,10100000.0,319700000.0,-619200000.0,103800000.0,-8000000.0,-68400000.0,-4500000.0,-147500000.0,3900000.0,346700000.0,945700000.0,8043000.0,-243500000.0,-33600000.0,627400000,-41100000.0,-327400000.0,69800000.0,-651900000.0,-18200000,1800000.0,-19200000.0,627200000.0,629400000.0,-81500000,1418800000,1745600000,2714000000,257500000,-110000000.0,968400000,968400000,1295200000,563061000.0,627400000,886900000.0,2030000.0,-19900000.0,319700000.0,1142000000.0
